entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_parcours_professionnel_for_value;field_parcours_professionnel_for_format
node;imprimeur_lithographe;0;23081;23081;und;0;"<p>Ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;23083;23083;und;0;"<p>contrema&icirc;tre</p>
";full_html
node;imprimeur_lithographe;0;23084;23084;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23086;23086;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;23090;23090;und;0;"<p>Lithographe &agrave; Bergues / Libraire &agrave; Bergues</p>
";filtered_html
node;imprimeur_lithographe;0;23091;23091;und;0;"<p>Ecrivain / Dessinateur-lithographe. Il a travaill&eacute; dans des &eacute;tudes d&#39;avou&eacute; &agrave; Paris.</p>
";full_html
node;imprimeur_lithographe;0;23092;23092;und;0;"<p>Contrema&icirc;tre</p>
";filtered_html
node;imprimeur_lithographe;0;23094;23094;und;0;"<p>Professeur d&#39;&eacute;criture de L.L.A.A.R.P. les Enfants du Roi</p>
";filtered_html
node;imprimeur_lithographe;0;23095;23095;und;0;"<p>Ouvrier lithographe / Contrema&icirc;tre chez Senefelder</p>
";filtered_html
node;imprimeur_lithographe;0;23096;23096;und;0;"<p>Graveur en Taille-Douce</p>
";filtered_html
node;imprimeur_lithographe;0;23099;23099;und;0;professeur de mathématiques et d'instruction agricole dans l'Aisne;plain_text
node;imprimeur_lithographe;0;23101;23101;und;0;"<p>artiste peintre et lithographe</p>
";full_html
node;imprimeur_lithographe;0;23102;23102;und;0;"<p>Graveur</p>
";full_html
node;imprimeur_lithographe;0;23103;23103;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23105;23105;und;0;"<p>Lithographe depuis 1816, c&#39;est un des collaborateurs de la lithographie d&#39;Engelmann.</p>
";filtered_html
node;imprimeur_lithographe;0;23106;23106;und;0;"<p>Relieur / Cartonnier / ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23108;23108;und;0;"<p>Travaux commerciaux pour le Cr&eacute;dit Foncier / Papetier et articles de bureau / 6 ouvriers</p>
";full_html
node;imprimeur_lithographe;0;23110;23110;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23111;23111;und;0;"<p>photographe</p>
";full_html
node;imprimeur_lithographe;0;23112;23112;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23114;23114;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23115;23115;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23117;23117;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23118;23118;und;0;"<p>Commis-marchand de nouveaut&eacute;s</p>
";full_html
node;imprimeur_lithographe;0;23119;23119;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23120;23120;und;0;"<p>Dessinateur et &eacute;crivain lithographe depuis 17 ans</p>
";full_html
node;imprimeur_lithographe;0;23121;23121;und;0;"<p>compositeur typographe</p>
";filtered_html
node;imprimeur_lithographe;0;23127;23127;und;0;"<p>Brevet&eacute; le 13/09/1828 &agrave; Muhouse</p>
";filtered_html
node;imprimeur_lithographe;0;23129;23129;und;0;"<p>Ouvrier lithographe pendant 10 ans</p>
";filtered_html
node;imprimeur_lithographe;0;23130;23130;und;0;ouvrier imprimeur;plain_text
node;imprimeur_lithographe;0;23131;23131;und;0;"<p>Ecrivain / Dessinateur-lithographe</p>
";full_html
node;imprimeur_lithographe;0;23133;23133;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23135;23135;und;0;"<p>militaire / Gardien de prison</p>
";full_html
node;imprimeur_lithographe;0;23136;23136;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;23138;23138;und;0;"<p>g&eacute;rant d&#39;imprimerie</p>
";full_html
node;imprimeur_lithographe;0;23140;23140;und;0;"<p>imprimeur</p>
";filtered_html
node;imprimeur_lithographe;0;23142;23142;und;0;"<p>relieur</p>
";full_html
node;imprimeur_lithographe;0;23143;23143;und;0;"<p>Marchand de draps / Ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;23144;23144;und;0;"<p>Contrema&icirc;tre chez Paul Dupont</p>
";full_html
node;imprimeur_lithographe;0;23146;23146;und;0;"<p>Ecrivain / Dessinateur-lithographe</p>
";full_html
node;imprimeur_lithographe;0;23147;23147;und;0;"<p>ouvrier-serrurier / ouvrier-lithographe</p>
";full_html
node;imprimeur_lithographe;0;23148;23148;und;0;"<p>Dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;23149;23149;und;0;"<p>Graveur d&#39;&eacute;criture et de g&eacute;ographie</p>
";full_html
node;imprimeur_lithographe;0;23152;23152;und;0;"<p>Artiste / Dessinateur sur pierres</p>
";full_html
node;imprimeur_lithographe;0;23154;23154;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23155;23155;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;23157;23157;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23158;23158;und;0;"<p>Il est tout d&#39;abord fabricant de papiers et &eacute;diteur d&#39;estampes.</p>
";filtered_html
node;imprimeur_lithographe;0;23159;23159;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23160;23160;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23163;23163;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23164;23164;und;0;"<p>g&eacute;rant d&#39;imprimerie</p>
";full_html
node;imprimeur_lithographe;0;23165;23165;und;0;"<p>Apprenti lithographe chez Gebhard / Contrema&icirc;tre chez Simon (5 presses)</p>
";full_html
node;imprimeur_lithographe;0;23166;23166;und;0;"<p>Architecte</p>
";filtered_html
node;imprimeur_lithographe;0;23167;23167;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23171;23171;und;0;"<p>Chef d&#39;atelier dans l&#39;imprimerie Juteau</p>
";full_html
node;imprimeur_lithographe;0;23172;23172;und;0;"<p>&eacute;crivain lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;23173;23173;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23174;23174;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;23176;23176;und;0;"<p>Graveur, dessinateur-lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;23177;23177;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23178;23178;und;0;"<p>Auteur d&#39;une m&eacute;thode d&#39;&eacute;criture Il &eacute;tait sergent major</p>
";full_html
node;imprimeur_lithographe;0;23179;23179;und;0;"<p>Ma&icirc;tre d&#39;&eacute;criture chez Lemasson instituteur &agrave; Chantilly et pr&eacute;c&eacute;demment au Coll&egrave;ge de Fontainebleau</p>
";full_html
node;imprimeur_lithographe;0;23181;23181;und;0;"<p>Dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;23182;23182;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23183;23183;und;0;"<p>nourrisseur de bestiaux / Il a &eacute;t&eacute; imprimeur lithographe &agrave; Montrouge</p>
";filtered_html
node;imprimeur_lithographe;0;23184;23184;und;0;"<p>Il a &eacute;t&eacute; officier de la Garde nationale avant 1848 et a &eacute;t&eacute; d&eacute;cor&eacute; de la L&eacute;gion d&#39;honneur</p>
";full_html
node;imprimeur_lithographe;0;23186;23186;und;0;"<p>Apprenti lithographe chez Guesnu</p>
";full_html
node;imprimeur_lithographe;0;23188;23188;und;0;"<p>Artiste dramatique attach&eacute; au Th&eacute;&acirc;tre des Folies Dramatiques</p>
";filtered_html
node;imprimeur_lithographe;0;23189;23189;und;0;"<p>Institutrice</p>
";full_html
node;imprimeur_lithographe;0;23192;23192;und;0;"<p>Dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;23193;23193;und;0;"<p>Ing&eacute;nieur g&eacute;om&egrave;tre / V&eacute;rificateur des for&ecirc;ts de l&#39;Etat</p>
";filtered_html
node;imprimeur_lithographe;0;23194;23194;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23197;23197;und;0;"<p>Ouvrier typographe / Attach&eacute; &agrave; l&#39;&eacute;conomat du Lyc&eacute;e Louis Le Grand</p>
";filtered_html
node;imprimeur_lithographe;0;23198;23198;und;0;"<p>ouvrier, graveur sur cuivre</p>
";full_html
node;imprimeur_lithographe;0;23200;23200;und;0;"<p>Il a &eacute;t&eacute; &eacute;l&egrave;ve des Beaux-Arts Il est artiste graveur avant d&#39;&ecirc;tre brevet&eacute;.</p>
";full_html
node;imprimeur_lithographe;0;23201;23201;und;0;"<p>commis</p>
";full_html
node;imprimeur_lithographe;0;23203;23203;und;0;"<p>Papetier / Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23204;23204;und;0;"<p>Graveur</p>
";filtered_html
node;imprimeur_lithographe;0;23206;23206;und;0;"<p>ouvrier - graveur</p>
";full_html
node;imprimeur_lithographe;0;23323;23323;und;0;"<p>Il a travaill&eacute; dans la librairie de Visconti de Nice.</p>
";filtered_html
node;imprimeur_lithographe;0;23324;23324;und;0;"<p>Il a une formation d&rsquo;ouvrier lithographe.</p>
";filtered_html
node;imprimeur_lithographe;0;23326;23326;und;0;"
";filtered_html
node;imprimeur_lithographe;0;23330;23330;und;0;"<p>En 1851, il est employ&eacute; au bureau de l&rsquo;Enregistrement et des Domaines depuis 9 ans.</p>
";filtered_html
node;imprimeur_lithographe;0;23331;23331;und;0;"<p>Il a dirig&eacute; pendant 4 ans l&#39;imprimerie Fran&ccedil;ois dont le patron se d&eacute;met en sa faveur.</p>
";filtered_html
node;imprimeur_lithographe;0;23333;23333;und;0;"<p>Il a &eacute;t&eacute; employ&eacute; &agrave; la sous-pr&eacute;fecture.</p>
";filtered_html
node;imprimeur_lithographe;0;23334;23334;und;0;"<p>C&#39;est un ancien instituteur et professeur de calligraphie.</p>
";filtered_html
node;imprimeur_lithographe;0;23335;23335;und;0;"<p>Il est &eacute;crivain lithographe depuis plus de 9 ans quand il fait sa demande de brevet.</p>
";filtered_html
node;imprimeur_lithographe;0;23337;23337;und;0;"<p>Il est comptable et vit &agrave; Saint-Quentin depuis 1851.</p>
";filtered_html
node;imprimeur_lithographe;0;23338;23338;und;0;"<p>Son p&egrave;re &eacute;tait libraire. Il a &eacute;t&eacute; militaire puis commis de n&eacute;gociant.<br />
&nbsp;</p>
";filtered_html
node;imprimeur_lithographe;0;23340;23340;und;0;"<p>Il est fabricant de presses lithographiques &agrave; cylindres &agrave; Troyes, associ&eacute; au Sieur Beno&icirc;t, quand il fait sa demande de brevet. Cet &eacute;tat de &quot;constructeur m&eacute;canicien&quot; le fait pr&eacute;f&eacute;rer &agrave; un habitant de Saint-Quentin qui sollicite au m&ecirc;me moment un brevet. Il a d&#39;abord demand&eacute; un brevet pour Reims.</p>
";full_html
node;imprimeur_lithographe;0;23342;23342;und;0;"<p>Il a &eacute;t&eacute; compositeur dans l&#39;imprimerie Migne &agrave; Paris.</p>
";filtered_html
node;imprimeur_lithographe;0;23343;23343;und;0;"<p>Ecrivain lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;23344;23344;und;0;"<p>Il travaille avec son fr&egrave;re depuis 1844.</p>
";filtered_html
node;imprimeur_lithographe;0;23345;23345;und;0;"<p>Il a &eacute;t&eacute; &eacute;crivain lithographe &agrave; Paris puis a travaill&eacute; sept ans dans la maison de son fr&egrave;re &agrave; Saint-Omer.</p>
";full_html
node;imprimeur_lithographe;0;23346;23346;und;0;"<p>Il succ&egrave;de &agrave; son p&egrave;re qui avait d&#39;abord &eacute;t&eacute; relieur puis libraire &agrave; partir de 1849.</p>
";filtered_html
node;imprimeur_lithographe;0;23347;23347;und;0;"<p>Ecrivain lithographe depuis 15 ans.</p>
";filtered_html
node;imprimeur_lithographe;0;23348;23348;und;0;"<p>Il est d&eacute;j&agrave; imprimeur en taille-douce comme son p&egrave;re.</p>
";filtered_html
node;imprimeur_lithographe;0;23351;23351;und;0;"<p>Il travaille avec son p&egrave;re depuis plusieurs ann&eacute;es et s&#39;est fait remplacer pour le service militaire.</p>
";filtered_html
node;imprimeur_lithographe;0;23352;23352;und;0;"<p>Il est commis n&eacute;gociant au moment de sa demande, sans doute dans la librairie de sa femme.</p>
";filtered_html
node;imprimeur_lithographe;0;23358;23358;und;0;"<p>Il a &eacute;t&eacute; compositeur</p>
";filtered_html
node;imprimeur_lithographe;0;23359;23359;und;0;"<p>Il a une formation de typographe</p>
";filtered_html
node;imprimeur_lithographe;0;23360;23360;und;0;"<p>Clerc de notaire</p>
";filtered_html
node;imprimeur_lithographe;0;23361;23361;und;0;"<p>Il a &eacute;t&eacute;&nbsp; greffier du tribunal de commerce pendant pr&egrave;s de sept ans puis il a travaill&eacute; dans les Messageries du commerce dans lesquelles il avait des int&eacute;r&ecirc;ts.</p>
";filtered_html
node;imprimeur_lithographe;0;23363;23363;und;0;"<p>Bachelier &egrave;s lettres</p>
";filtered_html
node;imprimeur_lithographe;0;23365;23365;und;0;"<p>Il a suivi les cours du coll&egrave;ge de Soissons jusqu&rsquo;&agrave; la classe rh&eacute;torique comprise, puis il a travaill&eacute; comme prote chez Fromentin assurant la conduite des ouvrages et&nbsp; la correction des &eacute;preuves.</p>
";filtered_html
node;imprimeur_lithographe;0;23366;23366;und;0;"<p>Il a travaill&eacute; &agrave; l&rsquo;imprimerie Canis pendant 10 ans comme chef d&rsquo;&eacute;quipe et metteur en page, puis chez Peleraux comme ouvrier lithographe.</p>
";filtered_html
node;imprimeur_lithographe;0;23372;23372;und;0;"<p>Il a travaill&eacute; chez Pouillard &agrave; Charleville en 1856, puis Foucard &agrave; Grasse en 1857 et 1858, et chez Cauvin &agrave; Nice dont il a dirig&eacute; les ateliers de lithographie pendant 5 ans.&nbsp;</p>
";filtered_html
node;imprimeur_lithographe;0;23450;23450;und;0;"<p>Professeur et &eacute;diteur de musique. Le pr&eacute;fet fait valoir qu&#39;il ne fera pas concurrence aux lithographes de Saint-Quentin, ville pourtant proche, car il utilisera son brevet pour sa seule activit&eacute; d&#39;&eacute;diteur de musique.</p>
";full_html
node;imprimeur_lithographe;0;23467;23467;und;0;"<p><br />
&nbsp;</p>
";filtered_html
node;imprimeur_lithographe;0;23569;23569;und;0;"<p>peintre</p>
";filtered_html
node;imprimeur_lithographe;0;23679;23679;und;0;"<ul>
	<li>&nbsp;</li>
</ul>
";filtered_html
node;imprimeur_lithographe;0;24365;24365;und;0;"<p><br />
&nbsp;</p>
";filtered_html
node;imprimeur_lithographe;0;25084;25084;und;0;"<p><br />
&nbsp;</p>
";filtered_html
node;imprimeur_lithographe;0;25168;25168;und;0;"<ul>
	<li>&nbsp;</li>
</ul>
";filtered_html
node;imprimeur_lithographe;0;25342;25342;und;0;"<p><br />
&nbsp;</p>
";filtered_html
node;imprimeur_lithographe;0;25716;25716;und;0;"<p>professeur de dessin</p>
";filtered_html
node;imprimeur_lithographe;0;25951;25951;und;0;"<p>graveur</p>
";filtered_html
node;imprimeur_lithographe;0;26008;26008;und;0;"<p>ouvrier typographe</p>
";filtered_html
node;imprimeur_lithographe;0;26188;26188;und;0;"<p>Instituteur</p>
";filtered_html
node;imprimeur_lithographe;0;26255;26255;und;0;"<p>V&eacute;t&eacute;rinaire</p>
";filtered_html
node;imprimeur_lithographe;0;26267;26267;und;0;"<p>Peintre</p>
";filtered_html
node;imprimeur_lithographe;0;26378;26378;und;0;"<p>Papetier</p>
";filtered_html
node;imprimeur_lithographe;0;27040;27040;und;0;"<p>ouvrier imprimeur</p>
";filtered_html
node;imprimeur_lithographe;0;27042;27042;und;0;"<p>professeur de dessin</p>
";filtered_html
node;imprimeur_lithographe;0;27065;27065;und;0;"<p>professeur</p>
";filtered_html
node;imprimeur_lithographe;0;27110;27110;und;0;"<p>typographe</p>
";filtered_html
