person_id	person_related_id	patent_id	type
1773	611	1834	SPONSOR
1794	1459	1855	SPONSOR
1794	1982	1855	SPONSOR
1794	3767	1855	SPONSOR
1794	1452	1855	SPONSOR
1796	1191	1857	SPONSOR
1796	712	1857	SPONSOR
1797	2323	1858	SPONSOR
1797	5019	1858	SPONSOR
1797	339	1858	SPONSOR
1803	360	1864	SPONSOR
1819	1591	1880	SPONSOR
1819	1598	1880	SPONSOR
1819	3548	1880	SPONSOR
1819	4397	1880	SPONSOR
1820	92	1881	SPONSOR
1820	1840	1881	SPONSOR
1820	3767	1881	SPONSOR
1829	1794	1890	SPONSOR
1829	3050	1890	SPONSOR
1829	3326	1890	SPONSOR
1829	833	1890	SPONSOR
1831	4234	1892	SPONSOR
1840	3182	1902	SPONSOR
1840	4851	1902	SPONSOR
1844	1566	1906	SPONSOR
1844	417	1906	SPONSOR
1844	4657	1906	SPONSOR
1844	2071	1906	SPONSOR
1845	1988	1907	SPONSOR
1845	4374	1907	SPONSOR
1845	1191	1907	SPONSOR
1845	3323	1907	SPONSOR
1850	2450	1912	SPONSOR
1850	2511	1912	SPONSOR
1850	2639	1912	SPONSOR
1851	4636	1913	SPONSOR
1851	3623	1913	SPONSOR
1857	5012	1919	SPONSOR
1857	4429	1919	SPONSOR
1858	4285	1920	SPONSOR
1858	3387	1920	SPONSOR
1860	1092	1922	SPONSOR
1860	224	1922	SPONSOR
1867	1035	1929	SPONSOR
1867	2964	1929	SPONSOR
1867	67	1929	SPONSOR
1867	4929	1929	SPONSOR
1869	4401	1931	SPONSOR
1869	833	1931	SPONSOR
1869	296	1931	SPONSOR
1875	3418	1937	SPONSOR
1875	1035	1937	SPONSOR
1875	2903	1937	SPONSOR
1879	2023	1941	SPONSOR
1879	451	1941	SPONSOR
1879	1566	1941	SPONSOR
1879	1354	1941	SPONSOR
1888	1227	1951	SPONSOR
1888	95	1951	SPONSOR
1890	1035	1953	SPONSOR
1890	3440	1953	SPONSOR
1890	243	1953	SPONSOR
1890	4981	1953	SPONSOR
1913	3087	1977	SPONSOR
1914	2792	1978	SPONSOR
1914	4851	1978	SPONSOR
1914	3182	1978	SPONSOR
1917	789	1981	SPONSOR
1928	1982	1992	SPONSOR
1928	1566	1992	SPONSOR
1928	3444	1992	SPONSOR
1928	4399	1992	SPONSOR
1929	1928	1993	SPONSOR
1929	2455	1993	SPONSOR
1929	4688	1993	SPONSOR
1929	1323	1993	SPONSOR
1933	199	1997	SPONSOR
1933	3446	1997	SPONSOR
1933	2737	1997	SPONSOR
1933	3192	1997	SPONSOR
1936	4429	2000	SPONSOR
1936	2694	2000	SPONSOR
1936	4812	2000	SPONSOR
1937	4851	2001	SPONSOR
1937	2792	2001	SPONSOR
1937	857	2001	SPONSOR
1937	4674	2001	SPONSOR
1941	898	2005	SPONSOR
1954	2737	2019	SPONSOR
1954	3187	2019	SPONSOR
1954	1558	2019	SPONSOR
1955	4611	2020	SPONSOR
1955	864	2020	SPONSOR
1955	3427	2020	SPONSOR
1965	3182	2030	SPONSOR
1965	440	2030	SPONSOR
1965	360	2030	SPONSOR
1965	2023	2030	SPONSOR
1970	4851	2036	SPONSOR
1970	1914	2036	SPONSOR
1970	167	2036	SPONSOR
1970	4674	2036	SPONSOR
1971	2679	2037	SPONSOR
1971	4733	2037	SPONSOR
1971	2468	2037	SPONSOR
1989	1840	2055	SPONSOR
1989	4851	2055	SPONSOR
1989	4246	2055	SPONSOR
1989	1914	2055	SPONSOR
1997	3323	2063	SPONSOR
1997	1845	2063	SPONSOR
1997	3107	2063	SPONSOR
1997	1749	2063	SPONSOR
1999	5125	2065	SPONSOR
1999	1291	2065	SPONSOR
2008	4429	2074	SPONSOR
2008	85	2074	SPONSOR
2008	4688	2074	SPONSOR
2012	2679	2079	SPONSOR
2012	2973	2079	SPONSOR
2012	4403	2079	SPONSOR
2016	242	2083	SPONSOR
2016	3979	2083	SPONSOR
2016	832	2083	SPONSOR
2019	1139	2086	SPONSOR
2019	2940	2086	SPONSOR
2019	3087	2086	SPONSOR
2019	390	2086	SPONSOR
2020	4636	2087	SPONSOR
2020	3353	2087	SPONSOR
2020	4403	2087	SPONSOR
2023	1988	2090	SPONSOR
2023	1845	2090	SPONSOR
2023	3323	2090	SPONSOR
2024	751	2091	SPONSOR
2024	318	2091	SPONSOR
2024	1142	2091	SPONSOR
2025	243	2092	SPONSOR
2025	319	2092	SPONSOR
2025	2350	2092	SPONSOR
2026	709	2093	SPONSOR
2026	4246	2093	SPONSOR
2026	712	2093	SPONSOR
2026	3392	2093	SPONSOR
2040	3323	2107	SPONSOR
2040	1546	2107	SPONSOR
2040	712	2107	SPONSOR
2050	3767	2117	SPONSOR
2050	2940	2117	SPONSOR
2050	387	2117	SPONSOR
2050	1841	2117	SPONSOR
2051	2737	2118	SPONSOR
2051	4611	2118	SPONSOR
2051	3058	2118	SPONSOR
2052	712	2119	SPONSOR
2052	1546	2119	SPONSOR
2052	1845	2119	SPONSOR
2053	2701	2120	SPONSOR
2053	5066	2120	SPONSOR
2053	4466	2120	SPONSOR
2056	130	2123	SPONSOR
2056	2304	2123	SPONSOR
2056	4769	2123	SPONSOR
2057	1092	2124	SPONSOR
2057	1137	2124	SPONSOR
2057	1091	2124	SPONSOR
2057	4069	2124	SPONSOR
2061	3392	2129	SPONSOR
2061	4611	2129	SPONSOR
2061	3369	2129	SPONSOR
2061	67	2129	SPONSOR
2071	1845	2139	SPONSOR
2071	2427	2139	SPONSOR
2071	451	2139	SPONSOR
2094	1040	2165	SPONSOR
2094	872	2165	SPONSOR
2094	1378	2165	SPONSOR
2105	4851	2176	SPONSOR
2105	1452	2176	SPONSOR
2105	712	2176	SPONSOR
2105	3399	2176	SPONSOR
2112	4852	2185	SPONSOR
2112	1840	2185	SPONSOR
2112	1914	2185	SPONSOR
2129	2016	2203	SPONSOR
2129	2352	2203	SPONSOR
2131	4929	2205	SPONSOR
2133	4734	2207	SPONSOR
2133	2023	2207	SPONSOR
2133	3391	2207	SPONSOR
2134	4429	2208	SPONSOR
2134	1228	2208	SPONSOR
2138	167	2213	SPONSOR
2138	4851	2213	SPONSOR
2138	1914	2213	SPONSOR
2139	360	2214	SPONSOR
2139	3767	2214	SPONSOR
2139	1566	2214	SPONSOR
2139	3444	2214	SPONSOR
2142	2123	2217	SPONSOR
2142	4217	2217	SPONSOR
2142	4429	2217	SPONSOR
2142	2134	2217	SPONSOR
2144	2226	2219	SPONSOR
2144	2737	2219	SPONSOR
2144	3440	2219	SPONSOR
2154	687	2229	SPONSOR
2154	3767	2229	SPONSOR
2154	2455	2229	SPONSOR
2160	3427	2235	SPONSOR
2160	3369	2235	SPONSOR
2160	2302	2235	SPONSOR
2161	3096	2236	SPONSOR
2161	85	2236	SPONSOR
2161	4397	2236	SPONSOR
2161	1240	2236	SPONSOR
2171	712	2246	SPONSOR
2171	4128	2246	SPONSOR
2171	4400	2246	SPONSOR
2176	4429	2251	SPONSOR
2176	2737	2251	SPONSOR
2176	611	2251	SPONSOR
2190	4246	2265	SPONSOR
2190	451	2265	SPONSOR
2190	3400	2265	SPONSOR
2191	1240	2266	SPONSOR
2191	789	2266	SPONSOR
2191	3096	2266	SPONSOR
2192	1452	2267	SPONSOR
2192	4283	2267	SPONSOR
2192	2561	2267	SPONSOR
2192	3610	2267	SPONSOR
2194	3444	2269	SPONSOR
2194	2427	2269	SPONSOR
2194	3182	2269	SPONSOR
2194	5058	2269	SPONSOR
2195	1044	2270	SPONSOR
2195	3353	2270	SPONSOR
2195	1688	2270	SPONSOR
2196	1566	2271	SPONSOR
2196	1703	2271	SPONSOR
2196	433	2271	SPONSOR
2198	4733	2273	SPONSOR
2198	4154	2273	SPONSOR
2198	1532	2273	SPONSOR
2212	1936	2287	SPONSOR
2212	3390	2287	SPONSOR
2214	130	2289	SPONSOR
2214	3710	2289	SPONSOR
2217	412	2292	SPONSOR
2217	2701	2292	SPONSOR
2218	1092	2293	SPONSOR
2218	2547	2293	SPONSOR
2218	5074	2293	SPONSOR
2224	3107	2299	SPONSOR
2224	1191	2299	SPONSOR
2224	584	2299	SPONSOR
2225	1411	2300	SPONSOR
2225	898	2300	SPONSOR
2226	4397	2301	SPONSOR
2226	2008	2301	SPONSOR
2226	1240	2301	SPONSOR
2226	4703	2301	SPONSOR
2228	2978	2303	SPONSOR
2228	1491	2303	SPONSOR
2237	3242	2312	SPONSOR
2237	4397	2312	SPONSOR
2237	3350	2312	SPONSOR
2237	4703	2312	SPONSOR
2235	83	2310	SPONSOR
2235	3671	2310	SPONSOR
2235	5035	2310	SPONSOR
2235	4157	2310	SPONSOR
2236	320	2311	SPONSOR
2236	3107	2311	SPONSOR
2236	1845	2311	SPONSOR
2236	688	2311	SPONSOR
2240	1840	2315	SPONSOR
2240	4851	2315	SPONSOR
2240	451	2315	SPONSOR
2240	1566	2315	SPONSOR
2243	3671	2318	SPONSOR
2243	2226	2318	SPONSOR
2243	1540	2318	SPONSOR
2245	3183	2320	SPONSOR
2245	4701	2320	SPONSOR
2245	4652	2320	SPONSOR
2248	4851	2323	SPONSOR
2249	1584	2324	SPONSOR
2249	1955	2324	SPONSOR
2249	4929	2324	SPONSOR
2250	2792	2325	SPONSOR
2250	857	2325	SPONSOR
2250	4851	2325	SPONSOR
2250	4674	2325	SPONSOR
2257	4790	2332	SPONSOR
2257	1566	2332	SPONSOR
2257	5012	2332	SPONSOR
2264	1228	2339	SPONSOR
2264	1691	2339	SPONSOR
2264	4657	2339	SPONSOR
2264	1403	2339	SPONSOR
2266	4279	2341	SPONSOR
2266	113	2341	SPONSOR
2266	4480	2341	SPONSOR
2267	789	2342	SPONSOR
2267	1936	2342	SPONSOR
2271	1297	2346	SPONSOR
2271	1566	2346	SPONSOR
2271	4894	2346	SPONSOR
2271	1069	2346	SPONSOR
2279	2476	2355	SPONSOR
2279	103	2355	SPONSOR
2279	712	2355	SPONSOR
2291	2427	2367	SPONSOR
2291	3816	2367	SPONSOR
2291	3970	2367	SPONSOR
2292	1022	2368	SPONSOR
2293	3182	2369	SPONSOR
2293	2023	2369	SPONSOR
2293	3769	2369	SPONSOR
2295	1566	2371	SPONSOR
2296	3018	2372	SPONSOR
2296	712	2372	SPONSOR
2296	857	2372	SPONSOR
2296	4733	2372	SPONSOR
2299	4403	2375	SPONSOR
2299	513	2375	SPONSOR
2299	712	2375	SPONSOR
2299	565	2375	SPONSOR
2302	4812	2378	SPONSOR
2302	4466	2378	SPONSOR
2304	4429	2380	SPONSOR
2304	1226	2380	SPONSOR
2304	2134	2380	SPONSOR
2316	3182	2394	SPONSOR
2316	360	2394	SPONSOR
2316	5058	2394	SPONSOR
2316	2023	2394	SPONSOR
2317	722	2395	SPONSOR
2317	2694	2395	SPONSOR
2317	2791	2395	SPONSOR
2323	2176	2401	SPONSOR
2323	3538	2401	SPONSOR
2323	4585	2401	SPONSOR
2326	789	2404	SPONSOR
2326	4208	2404	SPONSOR
2326	3350	2404	SPONSOR
2326	3030	2404	SPONSOR
2328	1291	2406	SPONSOR
2328	3392	2406	SPONSOR
2328	1632	2406	SPONSOR
2329	360	2407	SPONSOR
2329	4429	2407	SPONSOR
2329	4688	2407	SPONSOR
2330	1083	2408	SPONSOR
2330	5042	2408	SPONSOR
2330	2581	2408	SPONSOR
2332	1914	2410	SPONSOR
2332	4851	2410	SPONSOR
2332	167	2410	SPONSOR
2332	1769	2410	SPONSOR
2333	2978	2411	SPONSOR
2333	5058	2411	SPONSOR
2333	4701	2411	SPONSOR
2333	1694	2411	SPONSOR
2341	1141	2419	SPONSOR
2341	1449	2419	SPONSOR
2342	451	2420	SPONSOR
2342	857	2420	SPONSOR
2342	1566	2420	SPONSOR
2342	2792	2420	SPONSOR
2345	832	2423	SPONSOR
2345	4101	2423	SPONSOR
2345	2467	2423	SPONSOR
2350	2704	2428	SPONSOR
2350	1688	2428	SPONSOR
2350	2293	2428	SPONSOR
2350	242	2428	SPONSOR
2352	1682	2430	SPONSOR
2352	4466	2430	SPONSOR
2356	1122	2434	SPONSOR
2356	3060	2434	SPONSOR
2356	67	2434	SPONSOR
2357	2792	2435	SPONSOR
2357	4851	2435	SPONSOR
2357	4674	2435	SPONSOR
2357	857	2435	SPONSOR
2363	3183	2441	SPONSOR
2363	1988	2441	SPONSOR
2363	5060	2441	SPONSOR
2363	3806	2441	SPONSOR
2366	1598	2444	SPONSOR
2366	4285	2444	SPONSOR
2366	1143	2444	SPONSOR
2371	2023	2449	SPONSOR
2371	332	2449	SPONSOR
2371	242	2449	SPONSOR
2389	1840	2467	SPONSOR
2389	3610	2467	SPONSOR
2389	3581	2467	SPONSOR
2391	2701	2469	SPONSOR
2391	2243	2469	SPONSOR
2392	2304	2470	SPONSOR
2392	3901	2470	SPONSOR
2392	1240	2470	SPONSOR
2392	3106	2470	SPONSOR
2399	1035	2477	SPONSOR
2399	3192	2477	SPONSOR
2401	2176	2479	SPONSOR
2401	4165	2479	SPONSOR
2401	3971	2479	SPONSOR
2403	3440	2481	SPONSOR
2403	2226	2481	SPONSOR
2409	95	2488	SPONSOR
2409	4857	2488	SPONSOR
2409	2427	2488	SPONSOR
2409	4768	2488	SPONSOR
2413	4688	2492	SPONSOR
2413	2760	2492	SPONSOR
2422	2050	2501	SPONSOR
2422	2598	2501	SPONSOR
2422	360	2501	SPONSOR
2424	698	2503	SPONSOR
2424	2459	2503	SPONSOR
2424	4662	2503	SPONSOR
2425	2737	2504	SPONSOR
2425	4225	2504	SPONSOR
2425	1682	2504	SPONSOR
2425	713	2504	SPONSOR
2429	506	2508	SPONSOR
2429	318	2508	SPONSOR
2430	1841	2509	SPONSOR
2430	2940	2509	SPONSOR
2430	5058	2509	SPONSOR
2441	4929	2520	SPONSOR
2441	2217	2520	SPONSOR
2441	4295	2520	SPONSOR
2442	3969	2521	SPONSOR
2442	690	2521	SPONSOR
2442	5035	2521	SPONSOR
2442	2694	2521	SPONSOR
2450	5023	2529	SPONSOR
2450	3120	2529	SPONSOR
2450	3280	2529	SPONSOR
2450	2160	2529	SPONSOR
2453	2737	2532	SPONSOR
2453	3204	2532	SPONSOR
2453	2012	2532	SPONSOR
2454	2323	2533	SPONSOR
2454	2134	2533	SPONSOR
2454	118	2533	SPONSOR
2455	3182	2534	SPONSOR
2455	360	2534	SPONSOR
2455	440	2534	SPONSOR
2455	1142	2534	SPONSOR
2457	3320	2536	SPONSOR
2457	4540	2536	SPONSOR
2457	2607	2536	SPONSOR
2457	5038	2536	SPONSOR
2459	220	2538	SPONSOR
2459	1611	2538	SPONSOR
2459	4662	2538	SPONSOR
2465	3930	2544	SPONSOR
2465	857	2544	SPONSOR
2465	4285	2544	SPONSOR
2465	4430	2544	SPONSOR
2464	3323	2543	SPONSOR
2464	3324	2543	SPONSOR
2464	3050	2543	SPONSOR
2464	3961	2543	SPONSOR
2467	3323	2546	SPONSOR
2467	712	2546	SPONSOR
2468	1566	2547	SPONSOR
2468	2123	2547	SPONSOR
2468	3943	2547	SPONSOR
2472	1857	2551	SPONSOR
2472	3137	2551	SPONSOR
2472	1672	2551	SPONSOR
2474	4284	2553	SPONSOR
2474	5035	2553	SPONSOR
2474	3270	2553	SPONSOR
2475	4429	2554	SPONSOR
2475	2250	2554	SPONSOR
2475	1755	2554	SPONSOR
2481	1240	2560	SPONSOR
2481	4420	2560	SPONSOR
2481	3102	2560	SPONSOR
2490	2008	2569	SPONSOR
2490	4429	2569	SPONSOR
2490	2250	2569	SPONSOR
2494	2737	2573	SPONSOR
2494	864	2573	SPONSOR
2494	2323	2573	SPONSOR
2495	3222	2574	SPONSOR
2495	1598	2574	SPONSOR
2497	209	2577	SPONSOR
2497	1714	2577	SPONSOR
2497	566	2577	SPONSOR
2497	2563	2577	SPONSOR
2501	3175	2581	SPONSOR
2501	1688	2581	SPONSOR
2501	316	2581	SPONSOR
2502	3120	2582	SPONSOR
2504	4249	2584	SPONSOR
2504	2944	2584	SPONSOR
2504	2316	2584	SPONSOR
2511	2670	2591	SPONSOR
2511	446	2591	SPONSOR
2511	3571	2591	SPONSOR
2516	5038	2597	SPONSOR
2516	2593	2597	SPONSOR
2517	789	2598	SPONSOR
2517	1673	2598	SPONSOR
2517	1682	2598	SPONSOR
2518	1857	2599	SPONSOR
2518	3136	2599	SPONSOR
2518	2472	2599	SPONSOR
2525	2792	2606	SPONSOR
2525	857	2606	SPONSOR
2525	4851	2606	SPONSOR
2527	19	2608	SPONSOR
2527	1591	2608	SPONSOR
2531	451	2612	SPONSOR
2531	4034	2612	SPONSOR
2532	4851	2613	SPONSOR
2532	167	2613	SPONSOR
2532	4246	2613	SPONSOR
2532	1914	2613	SPONSOR
2537	1641	2618	SPONSOR
2537	3691	2618	SPONSOR
2537	2593	2618	SPONSOR
2546	1566	2630	SPONSOR
2546	4246	2630	SPONSOR
2548	714	2632	SPONSOR
2548	1566	2632	SPONSOR
2548	451	2632	SPONSOR
2549	2973	2633	SPONSOR
2549	2218	2633	SPONSOR
2549	4735	2633	SPONSOR
2550	1035	2634	SPONSOR
2550	2052	2634	SPONSOR
2550	3943	2634	SPONSOR
2560	2160	2644	SPONSOR
2560	3440	2644	SPONSOR
2563	1137	2647	SPONSOR
2563	1091	2647	SPONSOR
2563	837	2647	SPONSOR
2575	1092	2659	SPONSOR
2575	626	2659	SPONSOR
2575	2123	2659	SPONSOR
2575	1035	2659	SPONSOR
2576	3392	2660	SPONSOR
2576	3311	2660	SPONSOR
2579	1598	2663	SPONSOR
2579	2235	2663	SPONSOR
2580	3137	2664	SPONSOR
2580	3674	2664	SPONSOR
2580	2820	2664	SPONSOR
2580	1672	2664	SPONSOR
2581	1062	2665	SPONSOR
2581	3137	2665	SPONSOR
2581	3292	2665	SPONSOR
2585	4851	2669	SPONSOR
2585	4674	2669	SPONSOR
2585	167	2669	SPONSOR
2585	1914	2669	SPONSOR
2593	898	2677	SPONSOR
2593	2023	2677	SPONSOR
2593	2050	2677	SPONSOR
2593	1641	2677	SPONSOR
2594	3182	2678	SPONSOR
2594	1840	2678	SPONSOR
2594	2792	2678	SPONSOR
2594	751	2678	SPONSOR
2598	92	2682	SPONSOR
2598	1452	2682	SPONSOR
2598	3767	2682	SPONSOR
2598	5060	2682	SPONSOR
2600	3182	2684	SPONSOR
2600	5058	2684	SPONSOR
2600	3323	2684	SPONSOR
2600	1005	2684	SPONSOR
2607	1566	2694	SPONSOR
2607	2731	2694	SPONSOR
2607	597	2694	SPONSOR
2608	360	2695	SPONSOR
2608	3182	2695	SPONSOR
2608	1965	2695	SPONSOR
2613	4217	2700	SPONSOR
2613	2841	2700	SPONSOR
2613	3266	2700	SPONSOR
2613	3641	2700	SPONSOR
2617	5012	2704	SPONSOR
2617	1115	2704	SPONSOR
2617	700	2704	SPONSOR
2617	167	2704	SPONSOR
2624	3671	2712	SPONSOR
2624	4703	2712	SPONSOR
2624	866	2712	SPONSOR
2626	1452	2714	SPONSOR
2626	2940	2714	SPONSOR
2626	3767	2714	SPONSOR
2626	92	2714	SPONSOR
2629	130	2719	SPONSOR
2629	4315	2719	SPONSOR
2638	1552	2728	SPONSOR
2638	4507	2728	SPONSOR
2639	263	2729	SPONSOR
2639	3488	2729	SPONSOR
2653	4769	2744	SPONSOR
2653	2184	2744	SPONSOR
2653	3350	2744	SPONSOR
2655	2737	2746	SPONSOR
2655	4724	2746	SPONSOR
2655	2304	2746	SPONSOR
2656	3705	2747	SPONSOR
2656	66	2747	SPONSOR
2656	3392	2747	SPONSOR
2659	3323	2750	SPONSOR
2659	1566	2750	SPONSOR
2659	3050	2750	SPONSOR
2659	1547	2750	SPONSOR
2661	2176	2752	SPONSOR
2661	2413	2752	SPONSOR
2662	3137	2753	SPONSOR
2662	3581	2753	SPONSOR
2662	2581	2753	SPONSOR
2669	2195	2760	SPONSOR
2669	1110	2760	SPONSOR
2669	1933	2760	SPONSOR
2670	3571	2761	SPONSOR
2670	2814	2761	SPONSOR
2670	3710	2761	SPONSOR
2673	1035	2764	SPONSOR
2673	1308	2764	SPONSOR
2673	3399	2764	SPONSOR
2673	712	2764	SPONSOR
2674	4249	2765	SPONSOR
2674	1714	2765	SPONSOR
2674	3953	2765	SPONSOR
2674	5130	2765	SPONSOR
2675	2023	2766	SPONSOR
2675	2236	2766	SPONSOR
2675	2820	2766	SPONSOR
2675	3242	2766	SPONSOR
2691	1684	2784	SPONSOR
2691	3447	2784	SPONSOR
2691	2164	2784	SPONSOR
2694	2701	2787	SPONSOR
2694	2316	2787	SPONSOR
2694	1672	2787	SPONSOR
2697	1069	2790	SPONSOR
2701	2023	2794	SPONSOR
2701	2293	2794	SPONSOR
2706	67	2799	SPONSOR
2706	4157	2799	SPONSOR
2706	130	2799	SPONSOR
2710	712	2803	SPONSOR
2710	2023	2803	SPONSOR
2710	3399	2803	SPONSOR
2710	3018	2803	SPONSOR
2712	1035	2805	SPONSOR
2712	2903	2805	SPONSOR
2712	1875	2805	SPONSOR
2720	4851	2813	SPONSOR
2720	1914	2813	SPONSOR
2720	4939	2813	SPONSOR
2720	167	2813	SPONSOR
2725	1840	2818	SPONSOR
2725	2050	2818	SPONSOR
2725	2228	2818	SPONSOR
2727	5023	2820	SPONSOR
2727	3120	2820	SPONSOR
2727	1583	2820	SPONSOR
2727	3030	2820	SPONSOR
2729	2025	2822	SPONSOR
2730	1640	2823	SPONSOR
2730	3323	2823	SPONSOR
2730	712	2823	SPONSOR
2730	3399	2823	SPONSOR
2731	2023	2824	SPONSOR
2731	2724	2824	SPONSOR
2731	1407	2824	SPONSOR
2731	3426	2824	SPONSOR
2745	1566	2839	SPONSOR
2745	1840	2839	SPONSOR
2745	1142	2839	SPONSOR
2745	4851	2839	SPONSOR
2741	2427	2835	SPONSOR
2741	1092	2835	SPONSOR
2741	4285	2835	SPONSOR
2747	4246	2841	SPONSOR
2747	1914	2841	SPONSOR
2748	3334	2842	SPONSOR
2748	4748	2842	SPONSOR
2748	1546	2842	SPONSOR
2750	4812	2844	SPONSOR
2750	706	2844	SPONSOR
2750	3390	2844	SPONSOR
2750	1936	2844	SPONSOR
2751	2425	2845	SPONSOR
2757	3444	2851	SPONSOR
2757	1928	2851	SPONSOR
2757	3182	2851	SPONSOR
2757	92	2851	SPONSOR
2770	2160	2865	SPONSOR
2770	1226	2865	SPONSOR
2770	429	2865	SPONSOR
2773	4466	2868	SPONSOR
2773	5038	2868	SPONSOR
2773	446	2868	SPONSOR
2774	2236	2869	SPONSOR
2774	865	2869	SPONSOR
2774	4068	2869	SPONSOR
2774	4733	2869	SPONSOR
2780	3182	2875	SPONSOR
2780	3767	2875	SPONSOR
2780	1452	2875	SPONSOR
2790	3444	2886	SPONSOR
2790	1566	2886	SPONSOR
2790	1445	2886	SPONSOR
2790	320	2886	SPONSOR
2792	712	2888	SPONSOR
2792	2427	2888	SPONSOR
2792	3323	2888	SPONSOR
2799	706	2895	SPONSOR
2799	2160	2895	SPONSOR
2799	4083	2895	SPONSOR
2799	4743	2895	SPONSOR
2801	2694	2897	SPONSOR
2801	3671	2897	SPONSOR
2801	5035	2897	SPONSOR
2802	1841	2898	SPONSOR
2802	2940	2898	SPONSOR
2802	3767	2898	SPONSOR
2813	1141	2910	SPONSOR
2813	1796	2910	SPONSOR
2813	4772	2910	SPONSOR
2814	1035	2911	SPONSOR
2814	2973	2911	SPONSOR
2814	2787	2911	SPONSOR
2820	1845	2917	SPONSOR
2820	3323	2917	SPONSOR
2820	1191	2917	SPONSOR
2821	429	2918	SPONSOR
2821	2961	2918	SPONSOR
2821	1714	2918	SPONSOR
2824	1840	2921	SPONSOR
2824	2802	2921	SPONSOR
2824	1141	2921	SPONSOR
2831	3192	2928	SPONSOR
2831	3392	2928	SPONSOR
2831	483	2928	SPONSOR
2834	2814	2931	SPONSOR
2834	2670	2931	SPONSOR
709	4851	731	SPONSOR
709	451	731	SPONSOR
709	833	731	SPONSOR
709	1566	731	SPONSOR
2884	4429	2984	SPONSOR
2884	349	2984	SPONSOR
2887	3323	2987	SPONSOR
2887	4403	2987	SPONSOR
2887	2041	2987	SPONSOR
2893	1641	2993	SPONSOR
2893	3323	2993	SPONSOR
2893	3107	2993	SPONSOR
2893	712	2993	SPONSOR
2898	4854	3000	SPONSOR
2898	513	3000	SPONSOR
2898	2841	3000	SPONSOR
2897	2427	2997	SPONSOR
2897	95	2997	SPONSOR
2897	4857	2997	SPONSOR
2907	1566	3010	SPONSOR
2907	4034	3010	SPONSOR
2912	2973	3015	SPONSOR
2912	254	3015	SPONSOR
2912	4946	3015	SPONSOR
2912	3386	3015	SPONSOR
2913	4429	3016	SPONSOR
2913	254	3016	SPONSOR
2918	318	3021	SPONSOR
2918	319	3021	SPONSOR
2918	2196	3021	SPONSOR
2918	4667	3021	SPONSOR
2929	3280	3033	SPONSOR
2929	999	3033	SPONSOR
2929	3320	3033	SPONSOR
2932	1955	3036	SPONSOR
2932	3392	3036	SPONSOR
2935	2894	3039	SPONSOR
2935	3392	3039	SPONSOR
2939	4851	3043	SPONSOR
2939	1491	3043	SPONSOR
2939	1452	3043	SPONSOR
2940	4698	3044	SPONSOR
2940	1491	3044	SPONSOR
2940	5058	3044	SPONSOR
2944	2675	3048	SPONSOR
2944	579	3048	SPONSOR
2944	1451	3048	SPONSOR
2961	3571	3067	SPONSOR
2961	3050	3067	SPONSOR
2961	3427	3067	SPONSOR
2974	1566	3082	SPONSOR
2974	4246	3082	SPONSOR
2974	1844	3082	SPONSOR
2974	705	3082	SPONSOR
2984	898	3092	SPONSOR
2984	20	3092	SPONSOR
2985	4399	3093	SPONSOR
2985	4952	3093	SPONSOR
2985	1062	3093	SPONSOR
2986	3222	3094	SPONSOR
2986	3717	3094	SPONSOR
2990	1688	3098	SPONSOR
2990	898	3098	SPONSOR
2990	4637	3098	SPONSOR
2994	2792	3102	SPONSOR
2994	1840	3102	SPONSOR
2994	3182	3102	SPONSOR
2994	4851	3102	SPONSOR
3003	2304	3112	SPONSOR
3003	789	3112	SPONSOR
3003	3096	3112	SPONSOR
3003	2694	3112	SPONSOR
3015	2944	3124	SPONSOR
3015	832	3124	SPONSOR
3015	4929	3124	SPONSOR
3015	412	3124	SPONSOR
3018	712	3127	SPONSOR
3018	3323	3127	SPONSOR
3018	833	3127	SPONSOR
3018	3222	3127	SPONSOR
3020	3791	3129	SPONSOR
3030	1240	3139	SPONSOR
3030	2304	3139	SPONSOR
3030	789	3139	SPONSOR
3030	2250	3139	SPONSOR
3031	3444	3140	SPONSOR
3031	2256	3140	SPONSOR
3031	1611	3140	SPONSOR
3031	2192	3140	SPONSOR
3031	5058	3140	SPONSOR
3038	1098	3147	SPONSOR
3038	2525	3147	SPONSOR
3045	1092	3154	SPONSOR
3045	1598	3154	SPONSOR
3045	4733	3154	SPONSOR
3050	833	3159	SPONSOR
3050	3222	3159	SPONSOR
3050	3323	3159	SPONSOR
3050	5058	3159	SPONSOR
3051	1546	3160	SPONSOR
3051	2656	3160	SPONSOR
3051	659	3160	SPONSOR
3051	4165	3160	SPONSOR
3052	314	3161	SPONSOR
3052	3136	3161	SPONSOR
3058	1642	3167	SPONSOR
3058	2323	3167	SPONSOR
3058	5012	3167	SPONSOR
3069	274	3180	SPONSOR
3069	360	3180	SPONSOR
3069	4851	3180	SPONSOR
3069	900	3180	SPONSOR
3070	4851	3181	SPONSOR
3070	1840	3181	SPONSOR
3070	2792	3181	SPONSOR
3072	5038	3184	SPONSOR
3072	2057	3184	SPONSOR
3072	824	3184	SPONSOR
3073	254	3185	SPONSOR
3073	2581	3185	SPONSOR
3074	2293	3186	SPONSOR
3074	2701	3186	SPONSOR
3075	95	3187	SPONSOR
3075	3323	3187	SPONSOR
3075	3324	3187	SPONSOR
3084	263	3196	SPONSOR
3084	4972	3196	SPONSOR
3092	712	3204	SPONSOR
