entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_parrains_nid
node;imprimeur_lithographe;0;21601;21601;und;0;24707
node;imprimeur_lithographe;0;21602;21602;und;0;21601
node;imprimeur_lithographe;0;21602;21602;und;1;22519
node;imprimeur_lithographe;0;21602;21602;und;2;23049
node;imprimeur_lithographe;0;21603;21603;und;0;26914
node;imprimeur_lithographe;0;21603;21603;und;1;23517
node;imprimeur_lithographe;0;21605;21605;und;0;22216
node;imprimeur_lithographe;0;21605;21605;und;1;22013
node;imprimeur_lithographe;0;21606;21606;und;0;22754
node;imprimeur_lithographe;0;21606;21606;und;1;22505
node;imprimeur_lithographe;0;21606;21606;und;2;22205
node;imprimeur_lithographe;0;21606;21606;und;3;22074
node;imprimeur_lithographe;0;21608;21608;und;0;21623
node;imprimeur_lithographe;0;21608;21608;und;1;22196
node;imprimeur_lithographe;0;21608;21608;und;2;23842
node;imprimeur_lithographe;0;21609;21609;und;0;22514
node;imprimeur_lithographe;0;21609;21609;und;1;22670
node;imprimeur_lithographe;0;21609;21609;und;2;23144
node;imprimeur_lithographe;0;21610;21610;und;0;22196
node;imprimeur_lithographe;0;21610;21610;und;1;22691
node;imprimeur_lithographe;0;21610;21610;und;2;22883
node;imprimeur_lithographe;0;21610;21610;und;3;22700
node;imprimeur_lithographe;0;21611;21611;und;0;22093
node;imprimeur_lithographe;0;21611;21611;und;1;23127
node;imprimeur_lithographe;0;21611;21611;und;2;22173
node;imprimeur_lithographe;0;21611;21611;und;3;22287
node;imprimeur_lithographe;0;21612;21612;und;0;21558
node;imprimeur_lithographe;0;21612;21612;und;1;22965
node;imprimeur_lithographe;0;21612;21612;und;2;22013
node;imprimeur_lithographe;0;21614;21614;und;0;22387
node;imprimeur_lithographe;0;21614;21614;und;1;22898
node;imprimeur_lithographe;0;21615;21615;und;0;22044
node;imprimeur_lithographe;0;21615;21615;und;1;21553
node;imprimeur_lithographe;0;21615;21615;und;2;23151
node;imprimeur_lithographe;0;21616;21616;und;0;22345
node;imprimeur_lithographe;0;21616;21616;und;1;22145
node;imprimeur_lithographe;0;21617;21617;und;0;22114
node;imprimeur_lithographe;0;21617;21617;und;1;22685
node;imprimeur_lithographe;0;21617;21617;und;2;22457
node;imprimeur_lithographe;0;21617;21617;und;3;22329
node;imprimeur_lithographe;0;21618;21618;und;0;22541
node;imprimeur_lithographe;0;21618;21618;und;1;22324
node;imprimeur_lithographe;0;21619;21619;und;0;23011
node;imprimeur_lithographe;0;21619;21619;und;1;22650
node;imprimeur_lithographe;0;21619;21619;und;2;22545
node;imprimeur_lithographe;0;21620;21620;und;0;21566
node;imprimeur_lithographe;0;21620;21620;und;1;23014
node;imprimeur_lithographe;0;21621;21621;und;0;21598
node;imprimeur_lithographe;0;21621;21621;und;1;22387
node;imprimeur_lithographe;0;21621;21621;und;2;22803
node;imprimeur_lithographe;0;21622;21622;und;0;22685
node;imprimeur_lithographe;0;21622;21622;und;1;21963
node;imprimeur_lithographe;0;21622;21622;und;2;22658
node;imprimeur_lithographe;0;21623;21623;und;0;22329
node;imprimeur_lithographe;0;21623;21623;und;1;21889
node;imprimeur_lithographe;0;21623;21623;und;2;21624
node;imprimeur_lithographe;0;21623;21623;und;3;22294
node;imprimeur_lithographe;0;21624;21624;und;0;22580
node;imprimeur_lithographe;0;21624;21624;und;1;23127
node;imprimeur_lithographe;0;21624;21624;und;2;22023
node;imprimeur_lithographe;0;21624;21624;und;3;22685
node;imprimeur_lithographe;0;21626;21626;und;0;22342
node;imprimeur_lithographe;0;21626;21626;und;1;22600
node;imprimeur_lithographe;0;21626;21626;und;2;23109
node;imprimeur_lithographe;0;21626;21626;und;3;22515
node;imprimeur_lithographe;0;21627;21627;und;0;26454
node;imprimeur_lithographe;0;21627;21627;und;1;22287
node;imprimeur_lithographe;0;21627;21627;und;2;23095
node;imprimeur_lithographe;0;21629;21629;und;0;22089
node;imprimeur_lithographe;0;21629;21629;und;1;21954
node;imprimeur_lithographe;0;21629;21629;und;2;22829
node;imprimeur_lithographe;0;21630;21630;und;0;23590
node;imprimeur_lithographe;0;21630;21630;und;1;21985
node;imprimeur_lithographe;0;21856;21856;und;0;23127
node;imprimeur_lithographe;0;21856;21856;und;1;22580
node;imprimeur_lithographe;0;21856;21856;und;2;22005
node;imprimeur_lithographe;0;21857;21857;und;0;22011
node;imprimeur_lithographe;0;21857;21857;und;1;22023
node;imprimeur_lithographe;0;21857;21857;und;2;21928
node;imprimeur_lithographe;0;21859;21859;und;0;22671
node;imprimeur_lithographe;0;21859;21859;und;1;23049
node;imprimeur_lithographe;0;21859;21859;und;2;22203
node;imprimeur_lithographe;0;21860;21860;und;0;21884
node;imprimeur_lithographe;0;21860;21860;und;1;22274
node;imprimeur_lithographe;0;21861;21861;und;0;22568
node;imprimeur_lithographe;0;21862;21862;und;0;24302
node;imprimeur_lithographe;0;21862;21862;und;1;22774
node;imprimeur_lithographe;0;21862;21862;und;2;22388
node;imprimeur_lithographe;0;21863;21863;und;0;22580
node;imprimeur_lithographe;0;21863;21863;und;1;24111
node;imprimeur_lithographe;0;21863;21863;und;2;22005
node;imprimeur_lithographe;0;21865;21865;und;0;22027
node;imprimeur_lithographe;0;21865;21865;und;1;22685
node;imprimeur_lithographe;0;21865;21865;und;2;22774
node;imprimeur_lithographe;0;21865;21865;und;3;22207
node;imprimeur_lithographe;0;21866;21866;und;0;24869
node;imprimeur_lithographe;0;21866;21866;und;1;22388
node;imprimeur_lithographe;0;21866;21866;und;2;22285
node;imprimeur_lithographe;0;21866;21866;und;3;22774
node;imprimeur_lithographe;0;21867;21867;und;0;22734
node;imprimeur_lithographe;0;21867;21867;und;1;22365
node;imprimeur_lithographe;0;21869;21869;und;0;21617
node;imprimeur_lithographe;0;21869;21869;und;1;26914
node;imprimeur_lithographe;0;21869;21869;und;2;22328
node;imprimeur_lithographe;0;21869;21869;und;3;23169
node;imprimeur_lithographe;0;21870;21870;und;0;23085
node;imprimeur_lithographe;0;21870;21870;und;1;23200
node;imprimeur_lithographe;0;21870;21870;und;2;22468
node;imprimeur_lithographe;0;21870;21870;und;3;22853
node;imprimeur_lithographe;0;21871;21871;und;0;23992
node;imprimeur_lithographe;0;21871;21871;und;1;22561
node;imprimeur_lithographe;0;21871;21871;und;2;23202
node;imprimeur_lithographe;0;21873;21873;und;0;24884
node;imprimeur_lithographe;0;21873;21873;und;1;25389
node;imprimeur_lithographe;0;21874;21874;und;0;22907
node;imprimeur_lithographe;0;21874;21874;und;1;22189
node;imprimeur_lithographe;0;21874;21874;und;2;21561
node;imprimeur_lithographe;0;21875;21875;und;0;22418
node;imprimeur_lithographe;0;21875;21875;und;1;23049
node;imprimeur_lithographe;0;21876;21876;und;0;23127
node;imprimeur_lithographe;0;21876;21876;und;1;22207
node;imprimeur_lithographe;0;21876;21876;und;2;22013
node;imprimeur_lithographe;0;21878;21878;und;0;23169
node;imprimeur_lithographe;0;21878;21878;und;1;22114
node;imprimeur_lithographe;0;21879;21879;und;0;22079
node;imprimeur_lithographe;0;21879;21879;und;1;22214
node;imprimeur_lithographe;0;21880;21880;und;0;22954
node;imprimeur_lithographe;0;21880;21880;und;1;22898
node;imprimeur_lithographe;0;21880;21880;und;2;22938
node;imprimeur_lithographe;0;21880;21880;und;3;22216
node;imprimeur_lithographe;0;21881;21881;und;0;22580
node;imprimeur_lithographe;0;21881;21881;und;1;23127
node;imprimeur_lithographe;0;21882;21882;und;0;22287
node;imprimeur_lithographe;0;21882;21882;und;1;22053
node;imprimeur_lithographe;0;21882;21882;und;2;21963
node;imprimeur_lithographe;0;21883;21883;und;0;21968
node;imprimeur_lithographe;0;21885;21885;und;0;23085
node;imprimeur_lithographe;0;21885;21885;und;1;21928
node;imprimeur_lithographe;0;21885;21885;und;2;22986
node;imprimeur_lithographe;0;21886;21886;und;0;22795
node;imprimeur_lithographe;0;21886;21886;und;1;22173
node;imprimeur_lithographe;0;21887;21887;und;0;24858
node;imprimeur_lithographe;0;21887;21887;und;1;22173
node;imprimeur_lithographe;0;21888;21888;und;0;23022
node;imprimeur_lithographe;0;21888;21888;und;1;22212
node;imprimeur_lithographe;0;21889;21889;und;0;22285
node;imprimeur_lithographe;0;21889;21889;und;1;22580
node;imprimeur_lithographe;0;21889;21889;und;2;24111
node;imprimeur_lithographe;0;21889;21889;und;3;22207
node;imprimeur_lithographe;0;21890;21890;und;0;22938
node;imprimeur_lithographe;0;21890;21890;und;1;21602
node;imprimeur_lithographe;0;21890;21890;und;2;23012
node;imprimeur_lithographe;0;21891;21891;und;0;22328
node;imprimeur_lithographe;0;21891;21891;und;1;22598
node;imprimeur_lithographe;0;21891;21891;und;2;22978
node;imprimeur_lithographe;0;21891;21891;und;3;23013
node;imprimeur_lithographe;0;21892;21892;und;0;22403
node;imprimeur_lithographe;0;21892;21892;und;1;22952
node;imprimeur_lithographe;0;21893;21893;und;0;21997
node;imprimeur_lithographe;0;21893;21893;und;1;22420
node;imprimeur_lithographe;0;21893;21893;und;2;22612
node;imprimeur_lithographe;0;21895;21895;und;0;24122
node;imprimeur_lithographe;0;21895;21895;und;1;26454
node;imprimeur_lithographe;0;21896;21896;und;0;26802
node;imprimeur_lithographe;0;21896;21896;und;1;25700
node;imprimeur_lithographe;0;21896;21896;und;2;21963
node;imprimeur_lithographe;0;21897;21897;und;0;22207
node;imprimeur_lithographe;0;21897;21897;und;1;21903
node;imprimeur_lithographe;0;21901;21901;und;0;22420
node;imprimeur_lithographe;0;21901;21901;und;1;23149
node;imprimeur_lithographe;0;21901;21901;und;2;25874
node;imprimeur_lithographe;0;21901;21901;und;3;25672
node;imprimeur_lithographe;0;21903;21903;und;0;22207
node;imprimeur_lithographe;0;21903;21903;und;1;22540
node;imprimeur_lithographe;0;21903;21903;und;2;22978
node;imprimeur_lithographe;0;21904;21904;und;0;22657
node;imprimeur_lithographe;0;21904;21904;und;1;22170
node;imprimeur_lithographe;0;21905;21905;und;0;21869
node;imprimeur_lithographe;0;21905;21905;und;1;21578
node;imprimeur_lithographe;0;21906;21906;und;0;22055
node;imprimeur_lithographe;0;21906;21906;und;1;22748
node;imprimeur_lithographe;0;21906;21906;und;2;23096
node;imprimeur_lithographe;0;21906;21906;und;3;22658
node;imprimeur_lithographe;0;21907;21907;und;0;23177
node;imprimeur_lithographe;0;21907;21907;und;1;22803
node;imprimeur_lithographe;0;21909;21909;und;0;23186
node;imprimeur_lithographe;0;21909;21909;und;1;22323
node;imprimeur_lithographe;0;21909;21909;und;2;26151
node;imprimeur_lithographe;0;21909;21909;und;3;22170
node;imprimeur_lithographe;0;21910;21910;und;0;23127
node;imprimeur_lithographe;0;21910;21910;und;1;22004
node;imprimeur_lithographe;0;21910;21910;und;2;22285
node;imprimeur_lithographe;0;21912;21912;und;0;22385
node;imprimeur_lithographe;0;21912;21912;und;1;22207
node;imprimeur_lithographe;0;21913;21913;und;0;21963
node;imprimeur_lithographe;0;21913;21913;und;1;22171
node;imprimeur_lithographe;0;21913;21913;und;2;23095
node;imprimeur_lithographe;0;21913;21913;und;3;23013
node;imprimeur_lithographe;0;21914;21914;und;0;26802
node;imprimeur_lithographe;0;21914;21914;und;1;22171
node;imprimeur_lithographe;0;21914;21914;und;2;22516
node;imprimeur_lithographe;0;21914;21914;und;3;23088
node;imprimeur_lithographe;0;21915;21915;und;0;21963
node;imprimeur_lithographe;0;21915;21915;und;1;22734
node;imprimeur_lithographe;0;21917;21917;und;0;22795
node;imprimeur_lithographe;0;21917;21917;und;1;21866
node;imprimeur_lithographe;0;21917;21917;und;2;22768
node;imprimeur_lithographe;0;21917;21917;und;3;21557
node;imprimeur_lithographe;0;21918;21918;und;0;22207
node;imprimeur_lithographe;0;21918;21918;und;1;22018
node;imprimeur_lithographe;0;21918;21918;und;2;23104
node;imprimeur_lithographe;0;21918;21918;und;3;22418
node;imprimeur_lithographe;0;21919;21919;und;0;21895
node;imprimeur_lithographe;0;21919;21919;und;1;22627
node;imprimeur_lithographe;0;21919;21919;und;2;22627
node;imprimeur_lithographe;0;21920;21920;und;0;23085
node;imprimeur_lithographe;0;21920;21920;und;1;22978
node;imprimeur_lithographe;0;21920;21920;und;2;22979
node;imprimeur_lithographe;0;21920;21920;und;3;22654
node;imprimeur_lithographe;0;21922;21922;und;0;22978
node;imprimeur_lithographe;0;21922;21922;und;1;22207
node;imprimeur_lithographe;0;21922;21922;und;2;22898
node;imprimeur_lithographe;0;21922;21922;und;3;21550
node;imprimeur_lithographe;0;21923;21923;und;0;22634
node;imprimeur_lithographe;0;21923;21923;und;1;22585
node;imprimeur_lithographe;0;21924;21924;und;0;22703
node;imprimeur_lithographe;0;21924;21924;und;1;22092
node;imprimeur_lithographe;0;21924;21924;und;2;23007
node;imprimeur_lithographe;0;21925;21925;und;0;22561
node;imprimeur_lithographe;0;21925;21925;und;1;21962
node;imprimeur_lithographe;0;21926;21926;und;0;22757
node;imprimeur_lithographe;0;21926;21926;und;1;22580
node;imprimeur_lithographe;0;21926;21926;und;2;21963
node;imprimeur_lithographe;0;21927;21927;und;0;23062
node;imprimeur_lithographe;0;21927;21927;und;1;22196
node;imprimeur_lithographe;0;21927;21927;und;2;22548
node;imprimeur_lithographe;0;21928;21928;und;0;22093
node;imprimeur_lithographe;0;21928;21928;und;1;22585
node;imprimeur_lithographe;0;21930;21930;und;0;22076
node;imprimeur_lithographe;0;21930;21930;und;1;21866
node;imprimeur_lithographe;0;21930;21930;und;2;22287
node;imprimeur_lithographe;0;21931;21931;und;0;23179
node;imprimeur_lithographe;0;21931;21931;und;1;22305
node;imprimeur_lithographe;0;21932;21932;und;0;22742
node;imprimeur_lithographe;0;21932;21932;und;1;21905
node;imprimeur_lithographe;0;21932;21932;und;2;22602
node;imprimeur_lithographe;0;21932;21932;und;3;22610
node;imprimeur_lithographe;0;21933;21933;und;0;21885
node;imprimeur_lithographe;0;21933;21933;und;1;22616
node;imprimeur_lithographe;0;21933;21933;und;2;22141
node;imprimeur_lithographe;0;21934;21934;und;0;22986
node;imprimeur_lithographe;0;21934;21934;und;1;22752
node;imprimeur_lithographe;0;21934;21934;und;2;22500
node;imprimeur_lithographe;0;21935;21935;und;0;22136
node;imprimeur_lithographe;0;21935;21935;und;1;22612
node;imprimeur_lithographe;0;21935;21935;und;2;22363
node;imprimeur_lithographe;0;21935;21935;und;3;22514
node;imprimeur_lithographe;0;21937;21937;und;0;22740
node;imprimeur_lithographe;0;21937;21937;und;1;22904
node;imprimeur_lithographe;0;21938;21938;und;0;22571
node;imprimeur_lithographe;0;21939;21939;und;0;21542
node;imprimeur_lithographe;0;21939;21939;und;1;22355
node;imprimeur_lithographe;0;21939;21939;und;2;22175
node;imprimeur_lithographe;0;21941;21941;und;0;22256
node;imprimeur_lithographe;0;21941;21941;und;1;22365
node;imprimeur_lithographe;0;21945;21945;und;0;22584
node;imprimeur_lithographe;0;21945;21945;und;1;23183
node;imprimeur_lithographe;0;21945;21945;und;2;22861
node;imprimeur_lithographe;0;21945;21945;und;3;22595
node;imprimeur_lithographe;0;21946;21946;und;0;23127
node;imprimeur_lithographe;0;21946;21946;und;1;22580
node;imprimeur_lithographe;0;21946;21946;und;2;22005
node;imprimeur_lithographe;0;21947;21947;und;0;22387
node;imprimeur_lithographe;0;21948;21948;und;0;22595
node;imprimeur_lithographe;0;21948;21948;und;1;21994
node;imprimeur_lithographe;0;21949;21949;und;0;23026
node;imprimeur_lithographe;0;21949;21949;und;1;21907
node;imprimeur_lithographe;0;21949;21949;und;2;26915
node;imprimeur_lithographe;0;21950;21950;und;0;24111
node;imprimeur_lithographe;0;21950;21950;und;1;26245
node;imprimeur_lithographe;0;21950;21950;und;2;22073
node;imprimeur_lithographe;0;21951;21951;und;0;23177
node;imprimeur_lithographe;0;21951;21951;und;1;22900
node;imprimeur_lithographe;0;21951;21951;und;2;22919
node;imprimeur_lithographe;0;21951;21951;und;3;21564
node;imprimeur_lithographe;0;21952;21952;und;0;22723
node;imprimeur_lithographe;0;21952;21952;und;1;22774
node;imprimeur_lithographe;0;21953;21953;und;0;22688
node;imprimeur_lithographe;0;21953;21953;und;1;22020
node;imprimeur_lithographe;0;21954;21954;und;0;22757
node;imprimeur_lithographe;0;21954;21954;und;1;22005
node;imprimeur_lithographe;0;21954;21954;und;2;22329
node;imprimeur_lithographe;0;21954;21954;und;3;22711
node;imprimeur_lithographe;0;21955;21955;und;0;21994
node;imprimeur_lithographe;0;21955;21955;und;1;23085
node;imprimeur_lithographe;0;21955;21955;und;2;23061
node;imprimeur_lithographe;0;21956;21956;und;0;21994
node;imprimeur_lithographe;0;21956;21956;und;1;22103
node;imprimeur_lithographe;0;21956;21956;und;2;22734
node;imprimeur_lithographe;0;21956;21956;und;3;24494
node;imprimeur_lithographe;0;21959;21959;und;0;22302
node;imprimeur_lithographe;0;21959;21959;und;1;21556
node;imprimeur_lithographe;0;21959;21959;und;2;22978
node;imprimeur_lithographe;0;21960;21960;und;0;22053
node;imprimeur_lithographe;0;21960;21960;und;1;25890
node;imprimeur_lithographe;0;21960;21960;und;2;21601
node;imprimeur_lithographe;0;21961;21961;und;0;22753
node;imprimeur_lithographe;0;21963;21963;und;0;22703
node;imprimeur_lithographe;0;21963;21963;und;1;22388
node;imprimeur_lithographe;0;21963;21963;und;2;22092
node;imprimeur_lithographe;0;21963;21963;und;3;22173
node;imprimeur_lithographe;0;21964;21964;und;0;22561
node;imprimeur_lithographe;0;21964;21964;und;1;22967
node;imprimeur_lithographe;0;21964;21964;und;2;27092
node;imprimeur_lithographe;0;21964;21964;und;3;22813
node;imprimeur_lithographe;0;21965;21965;und;0;22136
node;imprimeur_lithographe;0;21965;21965;und;1;23169
node;imprimeur_lithographe;0;21965;21965;und;2;22342
node;imprimeur_lithographe;0;21965;21965;und;3;21593
node;imprimeur_lithographe;0;21967;21967;und;0;22329
node;imprimeur_lithographe;0;21967;21967;und;1;21561
node;imprimeur_lithographe;0;21967;21967;und;2;23103
node;imprimeur_lithographe;0;21968;21968;und;0;22561
node;imprimeur_lithographe;0;21968;21968;und;1;23163
node;imprimeur_lithographe;0;21968;21968;und;2;26893
node;imprimeur_lithographe;0;21969;21969;und;0;23151
node;imprimeur_lithographe;0;21969;21969;und;1;23064
node;imprimeur_lithographe;0;21969;21969;und;2;22400
node;imprimeur_lithographe;0;21969;21969;und;3;23220
node;imprimeur_lithographe;0;21970;21970;und;0;22053
node;imprimeur_lithographe;0;21970;21970;und;1;22703
node;imprimeur_lithographe;0;21970;21970;und;2;22155
node;imprimeur_lithographe;0;21970;21970;und;3;23095
node;imprimeur_lithographe;0;21971;21971;und;0;22978
node;imprimeur_lithographe;0;21971;21971;und;1;23127
node;imprimeur_lithographe;0;21972;21972;und;0;23127
node;imprimeur_lithographe;0;21972;21972;und;1;22580
node;imprimeur_lithographe;0;21972;21972;und;2;21889
node;imprimeur_lithographe;0;21972;21972;und;3;22860
node;imprimeur_lithographe;0;21973;21973;und;0;22207
node;imprimeur_lithographe;0;21973;21973;und;1;22703
node;imprimeur_lithographe;0;21973;21973;und;2;21963
node;imprimeur_lithographe;0;21974;21974;und;0;22685
node;imprimeur_lithographe;0;21974;21974;und;1;22129
node;imprimeur_lithographe;0;21974;21974;und;2;22283
node;imprimeur_lithographe;0;21975;21975;und;0;22287
node;imprimeur_lithographe;0;21975;21975;und;1;22555
node;imprimeur_lithographe;0;21976;21976;und;0;23165
node;imprimeur_lithographe;0;21976;21976;und;1;23095
node;imprimeur_lithographe;0;21976;21976;und;2;27018
node;imprimeur_lithographe;0;21977;21977;und;0;22248
node;imprimeur_lithographe;0;21977;21977;und;1;22743
node;imprimeur_lithographe;0;21977;21977;und;2;22412
node;imprimeur_lithographe;0;21977;21977;und;3;22172
node;imprimeur_lithographe;0;21978;21978;und;0;23214
node;imprimeur_lithographe;0;21978;21978;und;1;23018
node;imprimeur_lithographe;0;21978;21978;und;2;22904
node;imprimeur_lithographe;0;21979;21979;und;0;22979
node;imprimeur_lithographe;0;21979;21979;und;1;21997
node;imprimeur_lithographe;0;21979;21979;und;2;22540
node;imprimeur_lithographe;0;21980;21980;und;0;23182
node;imprimeur_lithographe;0;21980;21980;und;1;21582
node;imprimeur_lithographe;0;21980;21980;und;2;22418
node;imprimeur_lithographe;0;21981;21981;und;0;23177
node;imprimeur_lithographe;0;21981;21981;und;1;22963
node;imprimeur_lithographe;0;21983;21983;und;0;23127
node;imprimeur_lithographe;0;21983;21983;und;1;22978
node;imprimeur_lithographe;0;21984;21984;und;0;23085
node;imprimeur_lithographe;0;21984;21984;und;1;22337
node;imprimeur_lithographe;0;21985;21985;und;0;22634
node;imprimeur_lithographe;0;21985;21985;und;1;22274
node;imprimeur_lithographe;0;21985;21985;und;2;22337
node;imprimeur_lithographe;0;21985;21985;und;3;23129
node;imprimeur_lithographe;0;21986;21986;und;0;22580
node;imprimeur_lithographe;0;21986;21986;und;1;21866
node;imprimeur_lithographe;0;21986;21986;und;2;22207
node;imprimeur_lithographe;0;21986;21986;und;3;22337
node;imprimeur_lithographe;0;21987;21987;und;0;21605
node;imprimeur_lithographe;0;21987;21987;und;1;22644
node;imprimeur_lithographe;0;21988;21988;und;0;22175
node;imprimeur_lithographe;0;21988;21988;und;1;23122
node;imprimeur_lithographe;0;21989;21989;und;0;22670
node;imprimeur_lithographe;0;21990;21990;und;0;25433
node;imprimeur_lithographe;0;21991;21991;und;0;21881
node;imprimeur_lithographe;0;21991;21991;und;1;22363
node;imprimeur_lithographe;0;21991;21991;und;2;22938
node;imprimeur_lithographe;0;21993;21993;und;0;22685
node;imprimeur_lithographe;0;21993;21993;und;1;23127
node;imprimeur_lithographe;0;21993;21993;und;2;22580
node;imprimeur_lithographe;0;21993;21993;und;3;22285
node;imprimeur_lithographe;0;21994;21994;und;0;23007
node;imprimeur_lithographe;0;21994;21994;und;1;22506
node;imprimeur_lithographe;0;21994;21994;und;2;23183
node;imprimeur_lithographe;0;21995;21995;und;0;22500
node;imprimeur_lithographe;0;21995;21995;und;1;22610
node;imprimeur_lithographe;0;21995;21995;und;2;21605
node;imprimeur_lithographe;0;21996;21996;und;0;24907
node;imprimeur_lithographe;0;21996;21996;und;1;24899
node;imprimeur_lithographe;0;21996;21996;und;2;24942
node;imprimeur_lithographe;0;21997;21997;und;0;23794
node;imprimeur_lithographe;0;21998;21998;und;0;22946
node;imprimeur_lithographe;0;21998;21998;und;1;21565
node;imprimeur_lithographe;0;21998;21998;und;2;23012
node;imprimeur_lithographe;0;21998;21998;und;3;22554
node;imprimeur_lithographe;0;21999;21999;und;0;22898
node;imprimeur_lithographe;0;21999;21999;und;1;22548
node;imprimeur_lithographe;0;21999;21999;und;2;22743
node;imprimeur_lithographe;0;22000;22000;und;0;22978
node;imprimeur_lithographe;0;22000;22000;und;1;21564
node;imprimeur_lithographe;0;22000;22000;und;2;22743
node;imprimeur_lithographe;0;22001;22001;und;0;22466
node;imprimeur_lithographe;0;22002;22002;und;0;21623
node;imprimeur_lithographe;0;22002;22002;und;1;23069
node;imprimeur_lithographe;0;22003;22003;und;0;22731
node;imprimeur_lithographe;0;22003;22003;und;1;21874
node;imprimeur_lithographe;0;22003;22003;und;2;22981
node;imprimeur_lithographe;0;22004;22004;und;0;23127
node;imprimeur_lithographe;0;22004;22004;und;1;21586
node;imprimeur_lithographe;0;22004;22004;und;2;22302
node;imprimeur_lithographe;0;22005;22005;und;0;22207
node;imprimeur_lithographe;0;22005;22005;und;1;22093
node;imprimeur_lithographe;0;22005;22005;und;2;22634
node;imprimeur_lithographe;0;22005;22005;und;3;22157
node;imprimeur_lithographe;0;22006;22006;und;0;22548
node;imprimeur_lithographe;0;22006;22006;und;1;24858
node;imprimeur_lithographe;0;22007;22007;und;0;23069
node;imprimeur_lithographe;0;22007;22007;und;1;22364
node;imprimeur_lithographe;0;22007;22007;und;2;22660
node;imprimeur_lithographe;0;22008;22008;und;0;22093
node;imprimeur_lithographe;0;22008;22008;und;1;22767
node;imprimeur_lithographe;0;22008;22008;und;2;23024
node;imprimeur_lithographe;0;22009;22009;und;0;22388
node;imprimeur_lithographe;0;22010;22010;und;0;22207
node;imprimeur_lithographe;0;22011;22011;und;0;22965
node;imprimeur_lithographe;0;22011;22011;und;1;21557
node;imprimeur_lithographe;0;22011;22011;und;2;23179
node;imprimeur_lithographe;0;22011;22011;und;3;22949
node;imprimeur_lithographe;0;22012;22012;und;0;22673
node;imprimeur_lithographe;0;22012;22012;und;1;21980
node;imprimeur_lithographe;0;22013;22013;und;0;21994
node;imprimeur_lithographe;0;22013;22013;und;1;22757
node;imprimeur_lithographe;0;22013;22013;und;2;21866
node;imprimeur_lithographe;0;22013;22013;und;3;23077
node;imprimeur_lithographe;0;22014;22014;und;0;22422
node;imprimeur_lithographe;0;22014;22014;und;1;21991
node;imprimeur_lithographe;0;22014;22014;und;2;22545
node;imprimeur_lithographe;0;22014;22014;und;3;22323
node;imprimeur_lithographe;0;22015;22015;und;0;23116
node;imprimeur_lithographe;0;22015;22015;und;1;22753
node;imprimeur_lithographe;0;22016;22016;und;0;23013
node;imprimeur_lithographe;0;22016;22016;und;1;22860
node;imprimeur_lithographe;0;22016;22016;und;2;22076
node;imprimeur_lithographe;0;22017;22017;und;0;21857
node;imprimeur_lithographe;0;22017;22017;und;1;21572
node;imprimeur_lithographe;0;22017;22017;und;2;22000
node;imprimeur_lithographe;0;22018;22018;und;0;22468
node;imprimeur_lithographe;0;22018;22018;und;1;21866
node;imprimeur_lithographe;0;22018;22018;und;2;22103
node;imprimeur_lithographe;0;22018;22018;und;3;22223
node;imprimeur_lithographe;0;22019;22019;und;0;23055
node;imprimeur_lithographe;0;22019;22019;und;1;22587
node;imprimeur_lithographe;0;22019;22019;und;2;21593
node;imprimeur_lithographe;0;22022;22022;und;0;22061
node;imprimeur_lithographe;0;22022;22022;und;1;22093
node;imprimeur_lithographe;0;22023;22023;und;0;22685
node;imprimeur_lithographe;0;22023;22023;und;1;21866
node;imprimeur_lithographe;0;22023;22023;und;2;22022
node;imprimeur_lithographe;0;22023;22023;und;3;22089
node;imprimeur_lithographe;0;22025;22025;und;0;22207
node;imprimeur_lithographe;0;22025;22025;und;1;22978
node;imprimeur_lithographe;0;22025;22025;und;2;21617
node;imprimeur_lithographe;0;22026;22026;und;0;21558
node;imprimeur_lithographe;0;22026;22026;und;1;23022
node;imprimeur_lithographe;0;22026;22026;und;2;21866
node;imprimeur_lithographe;0;22027;22027;und;0;21866
node;imprimeur_lithographe;0;22027;22027;und;1;22301
node;imprimeur_lithographe;0;22027;22027;und;2;22774
node;imprimeur_lithographe;0;22028;22028;und;0;23094
node;imprimeur_lithographe;0;22028;22028;und;1;22986
node;imprimeur_lithographe;0;22028;22028;und;2;22893
node;imprimeur_lithographe;0;22029;22029;und;0;22433
node;imprimeur_lithographe;0;22029;22029;und;1;22351
node;imprimeur_lithographe;0;22029;22029;und;2;22746
node;imprimeur_lithographe;0;22030;22030;und;0;22580
node;imprimeur_lithographe;0;22030;22030;und;1;22005
node;imprimeur_lithographe;0;22030;22030;und;2;23127
node;imprimeur_lithographe;0;22033;22033;und;0;22285
node;imprimeur_lithographe;0;22033;22033;und;1;22302
node;imprimeur_lithographe;0;22033;22033;und;2;23127
node;imprimeur_lithographe;0;22033;22033;und;3;27096
node;imprimeur_lithographe;0;22034;22034;und;0;22122
node;imprimeur_lithographe;0;22038;22038;und;0;22313
node;imprimeur_lithographe;0;22038;22038;und;1;22906
node;imprimeur_lithographe;0;22038;22038;und;2;22931
node;imprimeur_lithographe;0;22038;22038;und;3;21537
node;imprimeur_lithographe;0;22039;22039;und;0;21994
node;imprimeur_lithographe;0;22039;22039;und;1;22703
node;imprimeur_lithographe;0;22039;22039;und;2;22223
